"","x"
"7587",644361.366956191
"7588",530772.740691414
"7589",498887.060493587
"7590",261677.013496239
"7591",309245.250585904
"7592",1038616.58994934
"7593",414272.428309115
"7594",242147.368822952
"7595",580983.321155564
"7596",647074.148324257
"7597",307138.417440915
"7598",578351.596330574
"7599",27687.2109453601
"7600",164422.861777797
"7601",-11930.8569162898
"7602",837772.972093156
"7603",299317.801788013
"7604",829893.575725399
"7605",482795.292800494
"7606",538012.847805257
"7607",791078.908635716
"7608",443939.820960235
"7609",439493.447122422
"7610",402887.843178257
"7611",169272.694259532
"7612",676664.82776369
"7613",942446.562677398
"7614",362727.159284638
"7615",885374.96462375
"7616",497577.660236588
"7617",350712.724295751
"7618",711401.308440548
"7619",318252.378517424
"7620",434937.893516979
"7621",300600.832147122
"7622",734636.764694948
"7623",1081663.63993888
"7624",467795.708109054
"7625",766192.979987917
"7626",238189.262941859
"7627",831730.922978145
"7628",356156.143802741
"7629",278643.629233663
"7630",760678.284571619
"7631",687637.447123233
"7632",797876.945085464
"7633",432711.459695256
"7634",552334.221820312
"7635",-71460.6456605942
"7636",558918.912269107
"7637",1452899.9254594
"7638",334652.687960688
"7639",501376.743239653
"7640",730163.588690281
"7641",487695.47624313
"7642",256062.283780033
"7643",381658.853510796
"7644",348385.699066147
"7645",428731.260285501
"7646",153416.635697812
"7647",626690.331379871
"7648",322035.117300989
"7649",493081.8853367
"7650",532576.774128231
"7651",413439.548468205
"7652",429696.299479202
"7653",496385.218467212
"7654",432031.719402857
"7655",508749.868276131
"7656",539659.196996726
"7657",112748.749221302
"7658",1045230.98543416
"7659",385682.218690166
"7660",501280.811558402
"7661",370853.832089305
"7662",236771.01445206
"7663",1206652.80317534
"7664",360877.913989966
"7665",1049843.96028385
"7666",844611.452628475
"7667",507085.790434456
"7668",515742.049939825
"7669",395129.756405507
"7670",346022.445634207
"7671",386375.854098218
"7672",696664.904815692
"7673",215701.583847446
"7674",261626.852891529
"7675",330759.592125188
"7676",776240.941411469
"7677",140450.920684593
"7678",327223.896192554
"7679",679675.630272969
"7680",582615.031137958
"7681",214220.431464532
"7682",677624.003459255
"7683",283571.001354887
"7684",288201.186844399
"7685",509793.774992411
"7686",399953.054617378
"7687",329307.512878233
"7688",550833.173081534
"7689",949114.498296098
"7690",411777.727986735
"7691",228601.319215247
"7692",588576.436755093
"7693",367337.054361735
"7694",457632.966888396
"7695",13058.7801221011
"7696",1106385.75983363
"7697",591655.841148077
"7698",678974.720278003
"7699",445510.380466303
"7700",324941.242761456
"7701",397700.878641232
"7702",448698.318855582
"7703",-93452.845690629
"7704",405057.60513138
"7705",594480.793135
"7706",344667.106897519
"7707",173711.956587259
"7708",644227.404820284
"7709",705989.696294813
"7710",1303348.1239682
"7711",1225510.08018114
"7712",1216099.94552644
"7713",807616.727983792
"7714",415028.181645604
"7715",169247.69634197
"7716",512824.484479533
"7717",124219.255057067
"7718",245794.0622889
"7719",1286844.822979
"7720",624099.03298839
"7721",381945.379376395
"7722",572965.42383019
"7723",424025.345233384
"7724",358826.756751422
"7725",735382.01854444
"7726",641647.049238796
"7727",676645.799091997
"7728",430949.636008103
"7729",142389.319184017
"7730",973328.336000543
"7731",361360.60485742
"7732",224081.27955082
"7733",460652.47075805
"7734",322072.81505485
"7735",700479.822674927
"7736",501205.151740738
"7737",283985.446018542
"7738",315215.555700482
"7739",1336421.47537911
"7740",455397.446923598
"7741",331553.715278347
"7742",499733.941620508
"7743",515327.312639449
"7744",243807.378738541
"7745",435734.338948495
"7746",677184.753564336
"7747",347739.334293877
"7748",731829.327841667
"7749",747643.575746204
"7750",3461.83009488687
"7751",327380.178437741
"7752",475593.936028907
"7753",625497.767958534
"7754",1014399.01249956
"7755",538714.997673405
"7756",1286382.83392601
"7757",482567.37991105
"7758",425497.228562236
"7759",426930.939969587
"7760",475498.561441699
"7761",641356.971846293
"7762",484186.591676621
"7763",553444.151640465
"7764",709957.458484104
"7765",722893.145315549
"7766",207272.420234569
"7767",743383.017953414
"7768",734485.605462666
"7769",1566518.21976051
"7770",511418.971435133
"7771",385654.631665627
"7772",309887.064645473
"7773",166930.78177762
"7774",247492.44788252
"7775",798138.482052589
"7776",242134.70834624
"7777",161774.652592417
"7778",241286.361046223
"7779",367093.939169588
"7780",427540.64185905
"7781",772241.534712554
"7782",1226729.22643507
"7783",741016.703714838
"7784",242411.157335501
"7785",557065.284491797
"7786",97245.4677842432
"7787",161758.555252291
"7788",621475.699833044
"7789",436530.987563496
"7790",554934.0481327
"7791",378422.160776039
"7792",273737.499257586
"7793",546806.784723426
"7794",653256.740779883
"7795",477357.072897821
"7796",1111956.98268832
"7797",765032.774586263
"7798",849348.638199
"7799",757336.432606135
"7800",1027637.17165542
"7801",476790.335639549
"7802",1374851.32541923
"7803",101437.444093815
"7804",345412.004010023
"7805",387687.944604504
"7806",423374.946130531
"7807",600291.50177048
"7808",1276930.71167942
"7809",494576.179830421
"7810",500512.608843716
"7811",511769.903057548
"7812",853732.771560147
"7813",809080.62907405
"7814",102225.315937263
"7815",698612.452080784
"7816",2292771.05644067
"7817",1263454.03799075
"7818",419697.060413706
"7819",900668.750291493
"7820",593261.458138485
"7821",498868.927979321
"7822",117826.925651838
"7823",838722.999470807
"7824",464762.08993338
"7825",609922.768992962
"7826",556917.290194428
"7827",188566.307930791
"7828",169788.242324094
"7829",698346.946064589
"7830",156471.696438373
"7831",734258.298715994
"7832",509958.055435497
"7833",39826.8628049772
"7834",32518.7475332116
"7835",372247.030301861
"7836",533875.52822246
"7837",470578.231356582
"7838",274838.028567954
"7839",762333.273719546
"7840",462183.707194741
"7841",780092.949214656
"7842",376438.883892171
"7843",423100.443690335
"7844",755803.81468263
"7845",290316.916962416
"7846",202702.706621356
"7847",705900.857472006
"7848",610002.320351547
"7849",287033.901618768
"7850",640669.927500057
"7851",1045461.88235799
"7852",933563.791629404
"7853",604780.259008587
"7854",967109.054654678
"7855",515853.207045918
"7856",180952.971731245
"7857",351925.026356574
"7858",374338.732032136
"7859",295167.755906062
"7860",908493.893331558
"7861",566884.130981324
"7862",145177.801091744
"7863",242178.832188829
"7864",826416.105099283
"7865",683481.990776028
"7866",753862.847750103
"7867",471825.432114256
"7868",280716.454192549
"7869",1495911.69702144
"7870",506952.134043953
"7871",415279.342969458
"7872",138447.988149836
"7873",781128.966152835
"7874",608781.698035569
"7875",323676.999171849
"7876",503557.895326583
"7877",501195.908603928
"7878",773325.254618822
"7879",1082533.69879215
"7880",382407.327868205
"7881",753795.31995109
"7882",412609.473038576
"7883",536993.910861981
"7884",63400.9492859422
"7885",978240.727624421
"7886",942120.730506076
"7887",732976.026073288
"7888",1116198.54223429
"7889",441679.51081791
"7890",2198729.45013252
"7891",363322.18205207
"7892",529013.207837135
"7893",211324.561111733
"7894",361895.740067789
"7895",-55929.5415359923
"7896",580023.655904595
"7897",293432.916793799
"7898",442062.803997106
"7899",362842.296651019
"7900",774013.775954286
"7901",827171.214962464
"7902",671305.40077176
"7903",828652.807966115
"7904",1210228.05988134
"7905",892339.274037577
"7906",257148.654117599
"7907",375570.61235354
"7908",186435.043072536
"7909",662035.785524313
"7910",271460.592170809
"7911",480178.380318683
"7912",484659.774237534
"7913",776321.146957387
"7914",310462.142210011
"7915",128812.912132949
"7916",76259.076096556
"7917",508633.164011233
"7918",20457.1716941894
"7919",510361.587199646
"7920",332885.667816659
"7921",280157.358171466
"7922",220077.448200446
"7923",545447.040525937
"7924",1154953.88402355
"7925",1053279.5857385
"7926",409094.245802736
"7927",257202.316061846
"7928",268496.262123871
"7929",367812.913411471
"7930",438864.284267405
"7931",191337.157987481
"7932",187157.192550109
"7933",530654.383637367
"7934",261210.28378089
"7935",246071.93375628
"7936",733212.060304965
"7937",447125.633492941
"7938",464294.852195465
"7939",466410.4377699
"7940",531120.663164959
"7941",420316.32248184
"7942",1530062.22309716
"7943",715263.255087315
"7944",353235.615799049
"7945",821549.201258617
"7946",967349.764090776
"7947",591281.81561361
"7948",648449.163179243
"7949",4304.22097622529
"7950",869230.874045031
"7951",831319.532050852
"7952",82233.0240319346
"7953",608396.040589342
"7954",679122.375947241
"7955",432034.785405697
"7956",757345.069186572
"7957",269812.136301354
"7958",801405.039829047
"7959",468790.673508343
"7960",645444.305497902
"7961",560762.9776443
"7962",340798.213832005
"7963",830740.614629461
"7964",435975.929995121
"7965",1087586.77610296
"7966",733748.486267978
"7967",614773.435253038
"7968",833514.342634006
"7969",448085.314292856
"7970",230803.504068473
"7971",243991.0719594
"7972",428483.958628554
"7973",356728.069092886
"7974",345202.772420553
"7975",242683.3842298
"7976",180457.350209346
"7977",138250.855948111
"7978",263817.756754343
"7979",384192.62790295
"7980",517741.140684203
"7981",193765.957668323
"7982",562485.829509087
"7983",455793.985328288
"7984",606633.357588334
"7985",422818.87436008
"7986",379023.600723404
"7987",537380.654955119
"7988",533941.715370207
"7989",781032.970280237
"7990",707183.769254195
"7991",479324.814359147
"7992",383128.825549074
"7993",338810.308880551
"7994",231273.18651509
"7995",735461.393935705
"7996",295315.772797724
"7997",517374.207305329
"7998",198248.956948054
"7999",539819.359008886
"8000",607418.127246601
"8001",310557.689013654
"8002",566550.318015709
"8003",1424664.04076111
"8004",272714.044963827
"8005",284804.689794268
"8006",617724.043967735
"8007",419495.760301192
"8008",558130.924683775
"8009",240606.08645426
"8010",877768.893748177
"8011",782087.19014078
"8012",837403.21885473
"8013",1032200.34552858
"8014",261598.848261091
"8015",84992.0518320963
"8016",330758.85314948
"8017",674846.1391263
"8018",494636.553715734
"8019",912734.78508029
"8020",666215.67637483
"8021",371372.032464894
"8022",509469.117747839
"8023",896781.171426394
"8024",841987.120797737
"8025",458536.668907857
"8026",428008.065271366
"8027",370965.188582361
"8028",95290.2228196684
"8029",973015.434151392
"8030",498157.284977244
"8031",87825.6913876384
"8032",542278.078001965
"8033",681448.263290782
"8034",630283.415198631
"8035",146860.120433923
"8036",246065.610547152
"8037",365946.244548186
"8038",731020.029741586
"8039",332670.148889075
"8040",378743.619970181
"8041",986521.168047059
"8042",1526409.00359378
"8043",594935.318702665
"8044",20002.9718240167
"8045",495661.133562432
"8046",627079.080528149
"8047",350815.995274473
"8048",593806.919825497
"8049",644588.488679735
"8050",501809.421635812
"8051",329391.646907634
"8052",411682.68191257
"8053",440461.616821223
"8054",85884.8672215384
"8055",108632.083864873
"8056",695815.035858002
"8057",102379.376681075
"8058",421705.264999304
"8059",963442.822369628
"8060",694920.426438874
"8061",848355.960122306
"8062",364710.177219176
"8063",396547.348996231
"8064",389451.222780205
"8065",371140.534310162
"8066",586858.574160434
"8067",885271.946992641
"8068",1424734.29358611
"8069",434226.787793741
"8070",622836.673338261
"8071",272550.719773464
"8072",543238.080982532
"8073",746874.986532361
"8074",222999.656758169
"8075",164480.15039787
"8076",374379.046984922
"8077",565832.502013543
"8078",606062.17739315
"8079",759893.235031617
"8080",596031.468036817
"8081",302698.919727283
"8082",394051.848412969
"8083",236130.498007243
"8084",811176.386995376
"8085",927962.528730991
"8086",457739.87624824
"8087",504557.652866864
"8088",387520.294054408
"8089",531503.578608768
"8090",190441.620566363
"8091",666781.126496511
"8092",603845.796942305
"8093",117548.623751899
"8094",458431.091641596
"8095",1081864.24858697
"8096",1005581.94476538
"8097",871327.622476128
"8098",562654.091101901
"8099",456140.939278542
"8100",575968.168928248
"8101",74873.3637968245
"8102",558822.99616863
"8103",698958.483372751
"8104",5570.9546684837
"8105",289961.29804633
"8106",357858.536090268
"8107",500654.435025624
"8108",537108.367091804
"8109",516534.283892172
"8110",891674.735694142
"8111",1347819.04335201
"8112",704366.085792877
"8113",455548.89229822
"8114",691641.943409019
"8115",192356.158642898
"8116",48976.2101209579
"8117",1042935.26959167
"8118",435670.964153158
"8119",587862.169166762
"8120",640405.691860259
"8121",359255.359541716
"8122",915872.669330751
"8123",51089.6062261264
"8124",957542.288569764
"8125",823100.963408709
"8126",604875.526840375
"8127",451552.071751491
"8128",259813.677831695
"8129",767814.453768588
"8130",291541.489523839
"8131",417173.45451191
"8132",590114.102671581
"8133",598642.084502789
"8134",298346.412664551
"8135",670006.773576037
"8136",964513.164499322
"8137",636352.821571578
"8138",530465.116526467
"8139",729105.690879928
"8140",410883.587822778
"8141",257882.830786633
"8142",-98012.9963295862
"8143",610575.928648979
"8144",551053.743404031
"8145",244378.596356847
"8146",403785.148432965
"8147",459672.159631973
"8148",181663.207165089
"8149",429179.398333153
"8150",479946.348911469
"8151",789860.818338505
"8152",215681.374661883
"8153",526082.606013564
"8154",578731.612620727
"8155",591639.506631663
"8156",285255.028841282
"8157",277576.568921046
"8158",804491.299205471
"8159",494408.988777703
"8160",641907.578567828
"8161",492754.032865784
"8162",379924.022240693
"8163",199805.941899447
"8164",929006.987165292
"8165",219661.045560049
"8166",121341.17926502
"8167",571854.428071689
"8168",511779.654497663
"8169",676222.822903367
"8170",435220.490998822
"8171",658642.856282605
"8172",414348.695056424
"8173",323749.15955685
"8174",81170.1734278788
"8175",146578.949106509
"8176",353213.610731284
"8177",679588.269759952
"8178",674212.384935984
"8179",623094.858907714
"8180",59275.1206635778
"8181",706485.349023155
"8182",150346.177798024
"8183",275309.114156405
"8184",409907.381035589
"8185",647068.329391522
"8186",431448.68384701
"8187",528619.299276111
"8188",351911.713838832
"8189",752324.859427006
"8190",149889.424085244
"8191",516816.049593904
"8192",326755.00132051
"8193",248710.98481398
"8194",777660.253728806
"8195",219702.820800891
"8196",431193.211264634
"8197",643166.266135067
"8198",148938.893287021
"8199",406529.808004015
"8200",806970.928902796
"8201",881274.746412492
"8202",460216.817516873
"8203",1089874.14762666
"8204",598715.772134263
"8205",279134.580939315
"8206",366112.735765134
"8207",746742.219302607
"8208",630910.218401537
"8209",1126909.71956508
"8210",406931.103189189
